readLength	qualityScore	positionInRead	N	ExpectedCorrect	EmpiricalCorrect
101	1	66	419088	0.974881	0.983576231781868
101	2	66	1005195	0.980047	0.991170874740721
101	3	66	2906295	0.984151	0.992013534976318
101	4	66	2316883	0.987411	0.991817464063139
101	5	66	3353042	0.99	0.9977208875791
101	6	66	2168619	0.992057	0.99762521708516
101	7	66	7014219	0.99369	0.998130781106634
101	8	66	6274816	0.994988	0.998406182431327
101	9	66	2305568	0.996019	0.998473689390641
101	:	66	4109081	0.996838	0.998054539639886
101	;	66	14639938	0.997488	0.998832176157507
101	<	66	4449569	0.998005	0.998517619496629
101	=	66	18504584	0.998415	0.999528340959785
101	>	66	13378051	0.998741	0.999266645748697
101	?	66	13431162	0.999	0.999612548912596
101	@	66	29776797	0.999206	0.999500714785037
101	A	66	23514392	0.999369	0.999632119141077
101	B	66	29957458	0.999499	0.999627102064067
101	C	66	64634109	0.999602	0.999794495123263
101	D	66	110945754	0.999684	0.99985190148556
101	E	66	86016419	0.999749	0.999854819661662
101	F	66	110081828	0.9998	0.999908266656582
101	G	66	102057781	0.999842	0.999864287379941
101	H	66	182736600	0.999874	0.999922666499201
101	I	66	222986848	0.9999	0.999919777429582
101	J	66	454235359	0.999921	0.999938707164259
101	#	67	35668	0.369043	0
101	&	67	267711	0.683772	0.745419520277464
101	'	67	593507	0.748811	0.798541551316159
101	(	67	3115911	0.800474	0.893322055477515
101	)	67	4524412	0.841511	0.923142916856158
101	*	67	137059	0.874107	0.909652046914104
101	+	67	461058	0.9	0.989786524740922
101	,	67	746154	0.920567	0.992748136692961
101	-	67	747834	0.936904	0.983414777489388
101	.	67	3488198	0.949881	0.993328931377748
101	/	67	865032	0.960189	0.985620201103543
101	0	67	494173	0.968377	0.98808714923114
101	1	67	432502	0.974881	0.983833598260817
101	2	67	1056237	0.980047	0.99148484874228
101	3	67	3102997	0.984151	0.992047659184008
101	4	67	2350060	0.987411	0.992107007193858
101	5	67	3532506	0.99	0.99767301969565
101	6	67	2285956	0.992057	0.997686302412644
101	7	67	7464462	0.99369	0.998092310960254
101	8	67	5993134	0.994988	0.998421852177175
101	9	67	2337409	0.996019	0.998503485836669
101	:	67	4348727	0.996838	0.998139678724371
101	;	67	15554511	0.997488	0.99884790608178
101	<	67	4399225	0.998005	0.998656361269769
101	=	67	18691304	0.998415	0.999527868753565
101	>	67	14280776	0.998741	0.999308779607005
101	?	67	14255245	0.999	0.999628207888886
101	@	67	30968191	0.999206	0.999525462804366
101	A	67	24912008	0.999369	0.999653680851499
101	B	67	30438853	0.999499	0.999640848655661
101	C	67	68343584	0.999602	0.999805075453007
101	D	67	119475463	0.999684	0.999857612338996
101	E	67	91926303	0.999749	0.999864964137251
101	F	67	115902777	0.9998	0.999910158239739
101	G	67	99974942	0.999842	0.999866289868525
101	H	67	189368299	0.999874	0.999922455254377
101	I	67	213073467	0.9999	0.999921612404894
101	J	67	427289062	0.999921	0.999938812184418
101	#	68	41708	0.369043	0
101	&	68	279965	0.683772	0.745561063543657
101	'	68	593601	0.748811	0.796027976440404
101	(	68	3248207	0.800474	0.892759588849787
101	)	68	4548202	0.841511	0.92029113956658
101	*	68	87762	0.874107	0.901848168888585
101	+	68	483093	0.9	0.98980319934257
101	,	68	770809	0.920567	0.99230935864916
101	-	68	703970	0.936904	0.982092985887183
101	.	68	3508685	0.949881	0.992853721970483
101	/	68	789971	0.960189	0.984396898757043
101	0	68	498210	0.968377	0.987758193408401
101	1	68	439080	0.974881	0.983476806887127
101	2	68	1087867	0.980047	0.991302244462789
101	3	68	3247840	0.984151	0.99170431282637
101	4	68	2332904	0.987411	0.991969678375536
101	5	68	3706932	0.99	0.997652772293099
101	6	68	2367244	0.992057	0.997675346367337
101	7	68	7779573	0.99369	0.997983311862488
101	8	68	5653555	0.994988	0.998364216904939
101	9	68	2367714	0.996019	0.998434776204389
101	:	68	4553963	0.996838	0.998097048839438
101	;	68	16301417	0.997488	0.998816917226705
101	<	68	4323646	0.998005	0.998668931998132
101	=	68	18526985	0.998415	0.999511474322993
101	>	68	15109198	0.998741	0.999304604032855
101	?	68	15120998	0.999	0.999627591986852
101	@	68	31813762	0.999206	0.999519801413364
101	A	68	26148239	0.999369	0.999661427479724
101	B	68	30985223	0.999499	0.999645727476417
101	C	68	71884561	0.999602	0.99980347458576
101	D	68	129075472	0.999684	0.999862173143639
101	E	68	98088184	0.999749	0.99986697336671
101	F	68	122125040	0.9998	0.999910747301496
101	G	68	96972063	0.999842	0.999866066813861
101	H	68	196297049	0.999874	0.999922904989789
101	I	68	202592295	0.9999	0.999921568064822
101	J	68	401588178	0.999921	0.999939771174745
101	#	69	96670	0.369043	0
101	&	69	291722	0.683772	0.742443164334538
101	'	69	581107	0.748811	0.794435442205996
101	(	69	3329286	0.800474	0.895857247532655
101	)	69	4407990	0.841511	0.922965809963952
101	*	69	53283	0.874107	0.901713472852504
101	+	69	505895	0.9	0.989859560632148
101	,	69	750012	0.920567	0.991932139093775
101	-	69	667274	0.936904	0.980868420818135
101	.	69	3481023	0.949881	0.993341897719146
101	/	69	719055	0.960189	0.983543667642948
101	0	69	511321	0.968377	0.98803688307345
101	1	69	437224	0.974881	0.983406663371635
101	2	69	1112664	0.980047	0.991689309604694
101	3	69	3365982	0.984151	0.991987162882333
101	4	69	2287966	0.987411	0.992493766292857
101	5	69	3857207	0.99	0.997705331205715
101	6	69	2446874	0.992057	0.997717500315503
101	7	69	7571195	0.99369	0.998186413924355
101	8	69	4858728	0.994988	0.99841048441094
101	9	69	3315626	0.996019	0.998284765489534
101	:	69	4745711	0.996838	0.998127359287576
101	;	69	16985950	0.997488	0.998872768488191
101	<	69	4259031	0.998005	0.998761936812153
101	=	69	18276737	0.998415	0.999527319252829
101	>	69	15928292	0.998741	0.999327042788769
101	?	69	16106301	0.999	0.999639315328578
101	@	69	32601678	0.999206	0.999543015016987
101	A	69	27402609	0.999369	0.999662844709825
101	B	69	31734366	0.999499	0.999654284621884
101	C	69	75588919	0.999602	0.999808321889337
101	D	69	139612419	0.999684	0.999865881436565
101	E	69	104484765	0.999749	0.999872283520147
101	F	69	128806307	0.9998	0.999913496664788
101	G	69	93541705	0.999842	0.999870577886099
101	H	69	203229025	0.999874	0.999924133500325
101	I	69	191544669	0.9999	0.999920470513576
101	J	69	375325662	0.999921	0.999939609059199
101	#	70	6225	0.369043	0
101	&	70	310284	0.683772	0.740466809568009
101	'	70	582705	0.748811	0.790952557796828
101	(	70	3514579	0.800474	0.89550526806027
101	)	70	4417720	0.841511	0.92164172252112
101	*	70	33507	0.874107	0.896887215357985
101	+	70	533453	0.9	0.990072210753336
101	,	70	841680	0.920567	0.992043286964167
101	-	70	675482	0.936904	0.98011346033055
101	.	70	3461113	0.949881	0.992923076722429
101	/	70	655565	0.960189	0.981876703066821
101	0	70	529198	0.968377	0.987777741677028
101	1	70	452252	0.974881	0.983591006587035
101	2	70	1153393	0.980047	0.991615164794654
101	3	70	3545717	0.984151	0.992189444683544
101	4	70	2272530	0.987411	0.992595920464416
101	5	70	4012673	0.99	0.99768531028494
101	6	70	2521051	0.992057	0.997772751343786
101	7	70	7771377	0.99369	0.998140878256452
101	8	70	4514023	0.994988	0.998390364539569
101	9	70	3437399	0.996019	0.9983781314619
101	:	70	4986026	0.996838	0.998283205260462
101	;	70	17703412	0.997488	0.998900035562183
101	<	70	4271156	0.998005	0.998888832656311
101	=	70	17848368	0.998415	0.999528088215404
101	>	70	16859082	0.998741	0.99935981815819
101	?	70	17142711	0.999	0.999651167152617
101	@	70	33278553	0.999206	0.9995484110048
101	A	70	28692930	0.999369	0.999683767949806
101	B	70	32786847	0.999499	0.999668497600882
101	C	70	79482569	0.999602	0.999817544392897
101	D	70	150984120	0.999684	0.999869545438805
101	E	70	111164317	0.999749	0.99987630633884
101	F	70	135761971	0.9998	0.999917221914221
101	G	70	89911778	0.999842	0.999871430921141
101	H	70	209507532	0.999874	0.999924719663309
101	I	70	179823233	0.9999	0.999921312116494
101	J	70	348112287	0.999921	0.999939477742177
101	#	71	11717	0.369043	0
101	&	71	323901	0.683772	0.744418823566461
101	'	71	578097	0.748811	0.791645685044204
101	(	71	3659722	0.800474	0.895987477829191
101	)	71	4309490	0.841511	0.922004918840511
101	*	71	21865	0.874107	0.894534641436086
101	+	71	561382	0.9	0.990482404660285
101	,	71	834342	0.920567	0.991485522934243
101	-	71	659691	0.936904	0.979602557597423
101	.	71	3453880	0.949881	0.993024367835884
101	/	71	601381	0.960189	0.980980423779602
101	0	71	553332	0.968377	0.988594531881403
101	1	71	456127	0.974881	0.983601050170237
101	2	71	1190479	0.980047	0.992024219017723
101	3	71	3694215	0.984151	0.992114417759117
101	4	71	2230705	0.987411	0.992935881423138
101	5	71	4243851	0.99	0.997765477999109
101	6	71	2603983	0.992057	0.997775739340465
101	7	71	7905911	0.99369	0.998144566205208
101	8	71	4228886	0.994988	0.998361979056658
101	9	71	3584586	0.996019	0.998396743770132
101	:	71	5205431	0.996838	0.998320011113199
101	;	71	18402991	0.997488	0.998904128301047
101	<	71	4295992	0.998005	0.998968324591853
101	=	71	17420797	0.998415	0.999525228083709
101	>	71	17794300	0.998741	0.999376262011374
101	?	71	18261672	0.999	0.99965387053984
101	@	71	33887799	0.999206	0.999567172354658
101	A	71	29966158	0.999369	0.99969258803027
101	B	71	33995165	0.999499	0.999682812637564
101	C	71	83573315	0.999602	0.99982199007506
101	D	71	163156906	0.999684	0.999874671825886
101	E	71	118031497	0.999749	0.999881139051877
101	F	71	143183375	0.9998	0.999915450389278
101	G	71	85750571	0.999842	0.999873725645523
101	H	71	215494258	0.999874	0.999924813016103
101	I	71	167231140	0.9999	0.99992351165261
101	J	71	320900316	0.999921	0.999940345661247
101	#	72	34222	0.369043	0
101	&	72	336542	0.683772	0.744465787001325
101	'	72	562231	0.748811	0.792089019586255
101	(	72	3764831	0.800474	0.897784227075532
101	)	72	4160175	0.841511	0.922305664791023
101	*	72	15182	0.874107	0.883151076999078
101	+	72	590281	0.9	0.990721353494354
101	,	72	856337	0.920567	0.991733393333466
101	-	72	659670	0.936904	0.979560982770173
101	.	72	3390653	0.949881	0.993158833326206
101	/	72	545230	0.960189	0.980133140984538
101	0	72	576132	0.968377	0.989044188646004
101	1	72	459153	0.974881	0.98349785648139
101	2	72	1220644	0.980047	0.992040255683886
101	3	72	3843130	0.984151	0.992121008033296
101	4	72	2186948	0.987411	0.993120539912245
101	5	72	4376529	0.99	0.997750070003878
101	6	72	2661410	0.992057	0.997857163721111
101	7	72	7943084	0.99369	0.998177801874058
101	8	72	3962579	0.994988	0.998389942660322
101	9	72	3738980	0.996019	0.998405180192993
101	:	72	5451734	0.996838	0.998396656951164
101	;	72	19037489	0.997488	0.998921230517796
101	<	72	4376702	0.998005	0.99905384695394
101	=	72	16860157	0.998415	0.999523323899416
101	>	72	18746871	0.998741	0.999392696719735
101	?	72	19380785	0.999	0.999665224110271
101	@	72	34403620	0.999206	0.99957528536157
101	A	72	31167011	0.999369	0.999700044157588
101	B	72	35451797	0.999499	0.999689973166155
101	C	72	87906806	0.999602	0.99982719843227
101	D	72	176264671	0.999684	0.99987862674741
101	E	72	125028751	0.999749	0.999886029242659
101	F	72	151094332	0.9998	0.999917565263592
101	G	72	81167816	0.999842	0.999874527239417
101	H	72	220929799	0.999874	0.999925346631701
101	I	72	154377335	0.9999	0.999922344609377
101	J	72	293377625	0.999921	0.9999406957277
101	#	73	31275	0.369043	0
101	&	73	360322	0.683772	0.743554381625325
101	'	73	561762	0.748811	0.788965796104045
101	(	73	3953115	0.800474	0.898868107738833
101	)	73	4060859	0.841511	0.922329970768993
101	*	73	11494	0.874107	0.880981370541154
101	+	73	622263	0.9	0.990862381385361
101	,	73	900275	0.920567	0.991940237267502
101	-	73	666257	0.936904	0.97935630188501
101	.	73	3314275	0.949881	0.993251932130557
101	/	73	500706	0.960189	0.97827867298175
101	0	73	607164	0.968377	0.989045799833323
101	1	73	469848	0.974881	0.983547869210894
101	2	73	1270807	0.980047	0.992110500179021
101	3	73	4059261	0.984151	0.992078604231165
101	4	73	2170630	0.987411	0.993512026379439
101	5	73	4597183	0.99	0.997757973905543
101	6	73	2746748	0.992057	0.997845451857979
101	7	73	7973404	0.99369	0.998131156371232
101	8	73	3774156	0.994988	0.998398852183907
101	9	73	3931478	0.996019	0.998472873810817
101	:	73	5768441	0.996838	0.998442542257257
101	;	73	19794632	0.997488	0.998937692754985
101	<	73	4516736	0.998005	0.999101786843419
101	=	73	16322821	0.998415	0.999521279521291
101	>	73	19885609	0.998741	0.999409709008962
101	?	73	20544744	0.999	0.999673821765265
101	@	73	35052121	0.999206	0.999584110380225
101	A	73	32538463	0.999369	0.99970256226273
101	B	73	37141576	0.999499	0.999701788395626
101	C	73	92800786	0.999602	0.99983193959976
101	D	73	189970435	0.999684	0.999883214982126
101	E	73	132234125	0.999749	0.999889046247963
101	F	73	159115596	0.9998	0.999917029019023
101	G	73	76780137	0.999842	0.99987538035354
101	H	73	224749525	0.999874	0.999926489994038
101	I	73	141114157	0.9999	0.999922862104126
101	J	73	264574527	0.999921	0.999941223775137
101	#	74	171670	0.369043	0
101	&	74	383568	0.683772	0.734018487999522
101	'	74	562553	0.748811	0.783428430076811
101	(	74	4185567	0.800474	0.898530349996068
101	)	74	3974265	0.841511	0.92177471714292
101	*	74	8676	0.874107	0.873789783540804
101	+	74	663792	0.9	0.991021298474522
101	,	74	945650	0.920567	0.991471473917412
101	-	74	677342	0.936904	0.977461900480112
101	.	74	3265539	0.949881	0.993180288762436
101	/	74	460137	0.960189	0.976033198932057
101	0	74	640522	0.968377	0.988779465515627
101	1	74	481598	0.974881	0.98303772760269
101	2	74	1313513	0.980047	0.99242489023329
101	3	74	4243753	0.984151	0.992197241881419
101	4	74	2138308	0.987411	0.99385167970096
101	5	74	4822077	0.99	0.997758641307263
101	6	74	2808641	0.992057	0.997862319787043
101	7	74	7923483	0.99369	0.998176048023199
101	8	74	3627374	0.994988	0.998374300218559
101	9	74	4102776	0.996019	0.998467387352123
101	:	74	6076940	0.996838	0.998457952177905
101	;	74	19261571	0.997488	0.998966146153809
101	<	74	5858375	0.998005	0.99908474511874
101	=	74	15729015	0.998415	0.999520755176341
101	>	74	20986007	0.998741	0.999420148434668
101	?	74	21710904	0.999	0.999674689750413
101	@	74	35660417	0.999206	0.999593086510934
101	A	74	33842396	0.999369	0.999718255805794
101	B	74	39073341	0.999499	0.999709113699159
101	C	74	98205781	0.999602	0.999836046864401
101	D	74	204438372	0.999684	0.999885738133764
101	E	74	139400162	0.999749	0.999891513199001
101	F	74	167534188	0.9998	0.999918493523037
101	G	74	72264516	0.999842	0.999879709714931
101	H	74	227056195	0.999874	0.999927718586399
101	I	74	128072125	0.9999	0.999922538666576
101	J	74	235446827	0.999921	0.999941567839083
101	#	75	163501	0.369043	0
101	&	75	377074	0.683772	0.752207787622588
101	'	75	529713	0.748811	0.802940480216646
101	(	75	4310033	0.800474	0.909346860116848
101	)	75	3800640	0.841511	0.930618791405658
101	*	75	6942	0.874107	0.882454646931722
101	+	75	888024	0.9	0.993134195503726
101	,	75	1298068	0.920567	0.994059630500868
101	-	75	834902	0.936904	0.980667179623477
101	.	75	4082567	0.949881	0.995081037379667
101	/	75	446140	0.960189	0.975808040227283
101	0	75	770448	0.968377	0.990858561431792
101	1	75	447345	0.974881	0.982452033180207
101	2	75	1474429	0.980047	0.993526967650528
101	3	75	4259485	0.984151	0.992259864472584
101	4	75	2380150	0.987411	0.995217093425624
101	5	75	6388074	0.99	0.998373063581762
101	6	75	3598190	0.992057	0.998330822524658
101	7	75	9830050	0.99369	0.99860039721029
101	8	75	4533172	0.994988	0.998779672995422
101	9	75	5268121	0.996019	0.998685299580817
101	:	75	7423072	0.996838	0.99859654224208
101	;	75	25208886	0.997488	0.999242176156653
101	<	75	7536576	0.998005	0.999155301925436
101	=	75	22331349	0.998415	0.999664435181411
101	>	75	27948504	0.998741	0.999530594856492
101	?	75	34667864	0.999	0.999770372354379
101	@	75	52823332	0.999206	0.999701044512716
101	A	75	52367207	0.999369	0.999799387184674
101	B	75	53914603	0.999499	0.999750131393643
101	C	75	145915969	0.999602	0.999869917659622
101	D	75	190525626	0.999684	0.999879181812588
101	E	75	160432486	0.999749	0.999897724348965
101	F	75	142904542	0.9998	0.999912838364109
101	G	75	75729514	0.999842	0.999885431881472
101	H	75	235422573	0.999874	0.99992973627978
101	I	75	98617499	0.9999	0.9999203260034
101	J	75	127047477	0.999921	0.999937805588143
101	#	76	189285	0.369043	0
101	&	76	405074	0.683772	0.743674007531957
101	'	76	517989	0.748811	0.796009191417192
101	(	76	4426564	0.800474	0.909014316381284
101	)	76	3557153	0.841511	0.929193928868114
101	*	76	5353	0.874107	0.881374946758827
101	+	76	826254	0.9	0.992319555561608
101	,	76	1229327	0.920567	0.993386609074721
101	-	76	758162	0.936904	0.979901390504932
101	.	76	3397524	0.949881	0.994305551236429
101	/	76	379695	0.960189	0.975338081186215
101	0	76	734808	0.968377	0.99016343359626
101	1	76	462113	0.974881	0.984627133305056
101	2	76	1430113	0.980047	0.993723561461228
101	3	76	4351772	0.984151	0.992822703205041
101	4	76	2176865	0.987411	0.995246369175397
101	5	76	5837260	0.99	0.998090028705248
101	6	76	3181124	0.992057	0.998183021945389
101	7	76	8317994	0.99369	0.998375693088984
101	8	76	3843326	0.994988	0.998595481440034
101	9	76	4784277	0.996019	0.998671287677741
101	:	76	6955670	0.996838	0.998689987239044
101	;	76	22270641	0.997488	0.999122429946717
101	<	76	6963071	0.998005	0.999221450964236
101	=	76	16693566	0.998415	0.99957947038278
101	>	76	25422167	0.998741	0.999494486523356
101	?	76	28444952	0.999	0.999714467533994
101	@	76	43198315	0.999206	0.999649362377467
101	A	76	44482148	0.999369	0.999770744396247
101	B	76	52126184	0.999499	0.99975903995322
101	C	76	137334253	0.999602	0.999864596445098
101	D	76	213932992	0.999684	0.999888028388498
101	E	76	164914615	0.999749	0.999900368422137
101	F	76	159636783	0.9998	0.999919225361462
101	G	76	66783511	0.999842	0.99988963117267
101	H	76	251075661	0.999874	0.999930612973952
101	I	76	108726523	0.9999	0.999928203779219
101	J	76	115398393	0.999921	0.999941771866519
101	#	77	79335	0.369043	0
101	&	77	420312	0.683772	0.744998955697196
101	'	77	499588	0.748811	0.793599942724806
101	(	77	4548622	0.800474	0.907349523182185
101	)	77	3333465	0.841511	0.926956779245619
101	*	77	4142	0.874107	0.887011119748912
101	+	77	812762	0.9	0.991669112232119
101	,	77	1234868	0.920567	0.993204138505493
101	-	77	733855	0.936904	0.979929282478145
101	.	77	3021804	0.949881	0.993718992420752
101	/	77	348587	0.960189	0.974491271705485
101	0	77	748187	0.968377	0.989920947245808
101	1	77	478258	0.974881	0.985001814135884
101	2	77	1446849	0.980047	0.993659293685795
101	3	77	4548304	0.984151	0.992657029650393
101	4	77	2082254	0.987411	0.995247464551874
101	5	77	5786998	0.99	0.997975110076935
101	6	77	3041201	0.992057	0.99803400513284
101	7	77	7510391	0.99369	0.998232988293685
101	8	77	3620427	0.994988	0.998554858921613
101	9	77	4717463	0.996019	0.998629780510203
101	:	77	7072496	0.996838	0.998677833237799
101	;	77	21418612	0.997488	0.999063239242815
101	<	77	6843702	0.998005	0.999242363892524
101	=	77	14227011	0.998415	0.999513543437901
101	>	77	25064604	0.998741	0.999467797518166
101	?	77	26181615	0.999	0.999688908455877
101	@	77	39219076	0.999206	0.999624054023532
101	A	77	40283665	0.999369	0.999753221899945
101	B	77	48271499	0.999499	0.999738252437944
101	C	77	124772678	0.999602	0.999851949989894
101	D	77	244319763	0.999684	0.999892421628495
101	E	77	165853580	0.999749	0.99990142992735
101	F	77	184038328	0.9998	0.999921974145646
101	G	77	58457355	0.999842	0.999887670412901
101	H	77	233095085	0.999874	0.999930662008716
101	I	77	99774267	0.9999	0.999928963973246
101	J	77	125801366	0.999921	0.999942451289734
101	#	78	39026	0.369043	0
101	&	78	442525	0.683772	0.740875671659229
101	'	78	498859	0.748811	0.789048634151132
101	(	78	4824602	0.800474	0.90527922874633
101	)	78	3267618	0.841511	0.923995101542164
101	*	78	3259	0.874107	0.895980375882173
101	+	78	833724	0.9	0.991355640005566
101	,	78	1213626	0.920567	0.992437525174972
101	-	78	737687	0.936904	0.978497663372135
101	.	78	2840041	0.949881	0.993169466266508
101	/	78	334055	0.960189	0.972543431946836
101	0	78	778552	0.968377	0.989548526330933
101	1	78	506104	0.974881	0.984633584484611
101	2	78	1499586	0.980047	0.99317345083443
101	3	78	4871536	0.984151	0.992278828579528
101	4	78	2070016	0.987411	0.995417429352234
101	5	78	5962692	0.99	0.997862195896586
101	6	78	3056898	0.992057	0.997870699354051
101	7	78	7127516	0.99369	0.99809204522389
101	8	78	3586889	0.994988	0.99850513132606
101	9	78	4872745	0.996019	0.998621310210569
101	:	78	7495271	0.996838	0.998648888038871
101	;	78	21577246	0.997488	0.999036734506664
101	<	78	7101210	0.998005	0.999241530524094
101	=	78	12986392	0.998415	0.999492465218206
101	>	78	25843648	0.998741	0.999459489098675
101	?	78	25958372	0.999	0.999683246685849
101	@	78	38453224	0.999206	0.999618719073049
101	A	78	39594055	0.999369	0.999746353729719
101	B	78	47871594	0.999499	0.999732823296066
101	C	78	123868958	0.999602	0.999851649775999
101	D	78	268200346	0.999684	0.999895586381727
101	E	78	170566257	0.999749	0.999901794806068
101	F	78	196946556	0.9998	0.999920716304286
101	G	78	51637403	0.999842	0.999883640235547
101	H	78	223359882	0.999874	0.999930612643683
101	I	78	77542307	0.9999	0.999923400108729
101	J	78	123686411	0.999921	0.999942060858924
101	#	79	16472	0.369043	0
101	&	79	458955	0.683772	0.740368869061238
101	'	79	482822	0.748811	0.78420825263969
101	(	79	4985647	0.800474	0.904992473365643
101	)	79	3048271	0.841511	0.923784356345285
101	*	79	2633	0.874107	0.906950265856438
101	+	79	867684	0.9	0.991095835957561
101	,	79	1203277	0.920567	0.991700975792775
101	-	79	748052	0.936904	0.977579101633311
101	.	79	2713284	0.949881	0.992809089648557
101	/	79	314852	0.960189	0.970738633745379
101	0	79	814687	0.968377	0.98945729391656
101	1	79	509847	0.974881	0.984373737768388
101	2	79	1535932	0.980047	0.993224296887494
101	3	79	4991496	0.984151	0.992170886404397
101	4	79	2051464	0.987411	0.995675750136488
101	5	79	6199089	0.99	0.997766440174678
101	6	79	3089698	0.992057	0.997886212203588
101	7	79	6747691	0.99369	0.998036346195314
101	8	79	3653729	0.994988	0.998470073011162
101	9	79	5028778	0.996019	0.998627109937244
101	:	79	7852710	0.996838	0.998673832167875
101	;	79	21776169	0.997488	0.999037162417135
101	<	79	7403147	0.998005	0.999245303905758
101	=	79	12102809	0.998415	0.999482931040225
101	>	79	26720030	0.998741	0.999457605000892
101	?	79	26350325	0.999	0.999672721349281
101	@	79	38631867	0.999206	0.999615701548569
101	A	79	40032295	0.999369	0.999744211167283
101	B	79	49031767	0.999499	0.999737306868565
101	C	79	127519949	0.999602	0.999849869072453
101	D	79	289423187	0.999684	0.999896395490172
101	E	79	176931540	0.999749	0.999905522702375
101	F	79	205337300	0.9998	0.999921800919832
101	G	79	45230039	0.999842	0.999883431808914
101	H	79	216140448	0.999874	0.999932454657002
101	I	79	62204362	0.9999	0.999921428746589
101	J	79	108191360	0.999921	0.999939784001108
101	#	80	10331	0.369043	0
101	&	80	474551	0.683772	0.73851704696018
101	'	80	462189	0.748811	0.786708461136028
101	(	80	5132681	0.800474	0.907149502320716
101	)	80	2818281	0.841511	0.925987504070744
101	*	80	2102	0.874107	0.924833505233112
101	+	80	907613	0.9	0.991333289068139
101	,	80	1199673	0.920567	0.992110343356065
101	-	80	756353	0.936904	0.977460263001535
101	.	80	2558708	0.949881	0.993203981447277
101	/	80	298272	0.960189	0.970117866028323
101	0	80	845863	0.968377	0.989738313003405
101	1	80	518613	0.974881	0.98452796689246
101	2	80	1579787	0.980047	0.993595966194177
101	3	80	5117856	0.984151	0.992325684216397
101	4	80	2060396	0.987411	0.996244408697164
101	5	80	6423617	0.99	0.997883429103262
101	6	80	3097698	0.992057	0.997971083318645
101	7	80	6312905	0.99369	0.99810010125766
101	8	80	3731684	0.994988	0.998511124681511
101	9	80	5190591	0.996019	0.998652932393824
101	:	80	8289532	0.996838	0.998720417872323
101	;	80	21932769	0.997488	0.999073755723045
101	<	80	7739511	0.998005	0.999261587727313
101	=	80	11203185	0.998415	0.999492454860024
101	>	80	27752209	0.998741	0.999469047216095
101	?	80	26765178	0.999	0.999687619616019
101	@	80	39213217	0.999206	0.999629193819956
101	A	80	40793078	0.999369	0.999750325099493
101	B	80	50712962	0.999499	0.999738548631966
101	C	80	133041959	0.999602	0.99985236649934
101	D	80	310180250	0.999684	0.999896860940975
101	E	80	183750370	0.999749	0.999906356782236
101	F	80	211554211	0.9998	0.999923891108592
101	G	80	39630621	0.999842	0.999886904963311
101	H	80	206672134	0.999874	0.9999339221296
101	I	80	50138691	0.9999	0.999917748795675
101	J	80	89679041	0.999921	0.999937259850583
101	#	81	60539	0.369043	0
101	&	81	498749	0.683772	0.739349854223267
101	'	81	459818	0.748811	0.783440411680274
101	(	81	5456898	0.800474	0.904826534165564
101	)	81	2717411	0.841511	0.922546485292066
101	*	81	1774	0.874107	0.947576110484781
101	+	81	962337	0.9	0.990938706453145
101	,	81	1234963	0.920567	0.991021591618534
101	-	81	787935	0.936904	0.976957496438157
101	.	81	2442048	0.949881	0.992406793928704
101	/	81	290492	0.960189	0.970419146964459
101	0	81	891653	0.968377	0.990115004259505
101	1	81	535483	0.974881	0.984923877370522
101	2	81	1654477	0.980047	0.993570776229587
101	3	81	5351152	0.984151	0.992202788932366
101	4	81	2106474	0.987411	0.996485117699531
101	5	81	6754495	0.99	0.997788762789816
101	6	81	3162839	0.992057	0.997856349760452
101	7	81	5959381	0.99369	0.997948276329873
101	8	81	3869633	0.994988	0.998494957643528
101	9	81	5423483	0.996019	0.99867224840679
101	:	81	8841137	0.996838	0.998743608214873
101	;	81	22344244	0.997488	0.999054576539175
101	<	81	8151889	0.998005	0.999299190566627
101	=	81	10459223	0.998415	0.999489733770472
101	>	81	29046242	0.998741	0.999479723712005
101	?	81	27247906	0.999	0.999676785252195
101	@	81	40188783	0.999206	0.999628996631447
101	A	81	41916726	0.999369	0.999755606019539
101	B	81	52440160	0.999499	0.99974216820454
101	C	81	139756811	0.999602	0.999854132445888
101	D	81	330391495	0.999684	0.999897981691914
101	E	81	190074513	0.999749	0.999909129473813
101	F	81	215111872	0.9998	0.999925098912448
101	G	81	34504060	0.999842	0.999886447518059
101	H	81	194164278	0.999874	0.999934393606903
101	I	81	39750926	0.9999	0.999916081796232
101	J	81	71562904	0.999921	0.999934053501055
101	#	82	15506	0.369043	0
101	&	82	518792	0.683772	0.735759238436599
101	'	82	441167	0.748811	0.784741383972509
101	(	82	5621085	0.800474	0.907211494292827
101	)	82	2514828	0.841511	0.924792474496468
101	*	82	1594	0.874107	0.966122966122961
101	+	82	1023378	0.9	0.991591570021049
101	,	82	1306604	0.920567	0.992190435475478
101	-	82	816248	0.936904	0.977071918388775
101	.	82	2323266	0.949881	0.992922034406735
101	/	82	275905	0.960189	0.96931550389808
101	0	82	932206	0.968377	0.989860615001406
101	1	82	539843	0.974881	0.984634413975915
101	2	82	1697580	0.980047	0.993738155015375
101	3	82	5479365	0.984151	0.992135582694527
101	4	82	2157117	0.987411	0.9968304911537
101	5	82	7049260	0.99	0.997852523672838
101	6	82	3184792	0.992057	0.997873334216804
101	7	82	5547966	0.99369	0.997949169481211
101	8	82	3995903	0.994988	0.99855350589366
101	9	82	5629617	0.996019	0.998665451065499
101	:	82	9353812	0.996838	0.998748000204944
101	;	82	22511589	0.997488	0.999054266831942
